id_1,cannon_teff_1,cannon_logg_1,cannon_m_h_1,cannon_alpha_m_1,cannon_teff_err_1,cannon_logg_err_1,cannon_m_h_err_1,cannon_alpha_m_err_1,cannon_red_chisq_1,ra_1,dec_1,snrg_1,codeindex_1,id_2,cannon_teff_2,cannon_logg_2,cannon_m_h_2,cannon_alpha_m_2,cannon_teff_err_2,cannon_logg_err_2,cannon_m_h_err_2,cannon_alpha_m_err_2,cannon_red_chisq_2,ra_2,dec_2,snrg_2,codeindex_2,Separation_1,obsid,designation,obsdate,lmjd,mjd,planid,spid,fiberid,ra_obs,dec_obs,snru,snrg,snrr,snri,snrz,objtype,class,subclass,z,z_err,magtype,mag1,mag2,mag3,mag4,mag5,mag6,mag7,tsource,fibertype,tfrom,tcomment,offsets,offset_v,ra,dec,Separation,id,Ba_only_candidate,Sr_only_candidate,Ba_Sr_candidate,BA_FE_4554,BA_FE_4554_err,BA_FE_4934,BA_FE_4934_err,SR_FE_4077,SR_FE_4077_err,SR_FE_4215,SR_FE_4215_err
spec-56641-GAC117N12V1_sp08-225.fits,5026.52665698,3.19801918628,-0.473553280365,0.117966541419,38.5645059936,0.0668090628569,0.0432089420702,0.0214589152667,0.38733739737413075,118.1126,10.751919,40.22,344106,spec-56641-GAC117N12V1_sp08-225.fits,5026.52665698,3.19801918628,-0.473553280365,0.117966541419,38.5645059936,0.0668090628569,0.0432089420702,0.0214589152667,0.38733739737413075,118.1126,10.751919,40.22,344106,0.0,191208225,J075227.02+104506.9,2013-12-14,56641,56640,GAC117N12V1,8,225,118.1126,10.751919,5.39,40.22,24.7,52.8,45.67,Star,STAR,G6,2.34E-4,6.2E-5,ugrijhk,99.0,14.07,13.44,13.23,12.24,11.81,11.77,PILOT,Obj,0,XY0749+1208_V1,0,0.0,118.1126,10.751919,0.0,spec-56641-GAC117N12V1_sp08-225.fits,true,false,false,0.9409490746208995,0.1542002266108771,1.0445743702977992,0.03660862828957961,1.0294329920726872,0.024507637335587633,-0.007649939150652818,0.0
spec-56641-VB032N44V1_sp16-130.fits,4896.77175538,2.89167738033,-0.392012885411,0.106046461684,31.1880853689,0.0657382554192,0.0369524672308,0.019333737999,0.5129298849819794,30.818358,46.369751,37.26,345838,spec-56641-VB032N44V1_sp16-130.fits,4896.77175538,2.89167738033,-0.392012885411,0.106046461684,31.1880853689,0.0657382554192,0.0369524672308,0.019333737999,0.5129298849819794,30.818358,46.369751,37.26,345838,0.0,191616130,J020316.40+462211.1,2013-12-14,56641,56640,VB032N44V1,16,130,30.818358,46.369751,6.39,37.26,68.34,49.34,48.33,Star,STAR,G5,3.7E-5,4.4E-5,brijhk,13.86,12.23,12.66,11.41,11.38,10.94,10.86,PILOT,Obj,0,VB0208+4427_V1,0,0.0,30.818358,46.369751,0.0,spec-56641-VB032N44V1_sp16-130.fits,false,false,true,1.0056395957127313,0.0304340713430417,0.8852007295731263,0.2289705195993757,0.9421470250817634,0.08393615957261444,0.7588895050169452,0.11384369908358168
spec-56642-GAC094N47V1_sp05-097.fits,4745.62280562,2.91780319017,-0.139705044387,0.0720296587537,28.1707321905,0.0601810893561,0.0340457345026,0.0157986194612,0.315048410569761,94.208848,45.923616,31.36,346399,spec-56642-GAC094N47V1_sp05-097.fits,4745.62280562,2.91780319017,-0.139705044387,0.0720296587537,28.1707321905,0.0601810893561,0.0340457345026,0.0157986194612,0.315048410569761,94.208848,45.923616,31.36,346399,0.0,191805097,J061650.12+455525.0,2013-12-15,56642,56641,GAC094N47V1,5,97,94.208848,45.923616,2.12,31.36,71.22,54.6,54.11,Star,STAR,G5,1.16E-4,4.5E-5,ugrijhk,99.0,13.82,12.96,0.0,11.35,10.81,10.71,PILOT,Obj,0,XY0619+4723_V1,0,0.0,94.208848,45.923616,0.0,spec-56642-GAC094N47V1_sp05-097.fits,false,true,false,0.9411842966863805,0.16062109715441944,-0.06003814749360656,0.0,0.8847875240352477,0.13946206898508073,0.9458411344445586,0.16159477185207016
spec-56642-VB005N38V1_sp01-160.fits,4854.39992497,2.8736022431,0.0104721149984,0.061014155517,17.1944248546,0.0417673119365,0.0200506724138,0.0101093720038,0.5415832023085492,5.28167,36.259182,43.97,347971,spec-56642-VB005N38V1_sp01-160.fits,4854.39992497,2.8736022431,0.0104721149984,0.061014155517,17.1944248546,0.0417673119365,0.0200506724138,0.0101093720038,0.5415832023085492,5.28167,36.259182,43.97,347971,0.0,192201160,J002107.60+361533.0,2013-12-15,56642,56641,VB005N38V1,1,160,5.28167,36.259182,4.05,43.97,159.79,180.21,141.43,Star,STAR,G5,-1.77E-4,3.8E-5,brijhk,12.27,12.38,99.0,99.0,10.86,10.34,10.24,PILOT,Obj,0,VB0021+3811_V1,0,0.0,5.28167,36.259182,0.0,spec-56642-VB005N38V1_sp01-160.fits,false,true,false,0.8712166951339476,0.10538931247413562,0.2635345512955561,0.8119293175775585,1.0104588143585345,0.022285202648455755,0.9864897550306164,0.08939815840448576
spec-56642-VB041N44V1_sp01-152.fits,4617.72932908,2.54895146003,-0.422447421323,0.18199442228,20.7567019361,0.0463388059532,0.0272521885368,0.0163699172585,0.2413013823711254,40.947277,42.585197,49.19,348669,spec-56642-VB041N44V1_sp01-152.fits,4617.72932908,2.54895146003,-0.422447421323,0.18199442228,20.7567019361,0.0463388059532,0.0272521885368,0.0163699172585,0.2413013823711254,40.947277,42.585197,49.19,348669,0.0,192401152,J024347.34+423506.7,2013-12-15,56642,56641,VB041N44V1,1,152,40.947277,42.585197,7.03,49.19,79.4,36.15,36.61,Star,STAR,G5,-1.25E-4,4.2E-5,brijhk,12.14,12.21,99.0,99.0,10.55,10.02,9.92,PILOT,Obj,0,VB0244+4417_V1,0,0.0,40.947277,42.585197,0.0,spec-56642-VB041N44V1_sp01-152.fits,false,true,false,0.8354373765921429,0.11016706065638111,0.26316951486257123,0.6673732037368417,0.8822674040672733,0.06602794670475122,0.8023583421840416,0.08578714778994799
spec-56646-GAC104N42V1_sp05-229.fits,4802.10691046,2.13111541282,-0.515713260792,0.100545544638,12.9250442767,0.0349268942053,0.0184583271721,0.00920197708074,1.4280413050486789,104.06436,41.231449,76.46,349931,spec-56646-GAC104N42V1_sp05-229.fits,4802.10691046,2.13111541282,-0.515713260792,0.100545544638,12.9250442767,0.0349268942053,0.0184583271721,0.00920197708074,1.4280413050486789,104.06436,41.231449,76.46,349931,0.0,90505229,J065615.44+411353.2,2012-12-05,56267,56266,GAC104N42V1,5,229,104.06436,41.231449,3.3,51.0,93.74,129.5,107.2,Star,STAR,G5,3.9E-5,6.5E-5,ugrijhk,99.0,99.0,99.0,99.0,10.86,10.33,10.23,PILOT,Obj,SDSS,XY0659+4218_V1,0,0.0,104.06436,41.231449,0.0,spec-56646-GAC104N42V1_sp05-229.fits,false,false,true,0.8065012791879462,0.0991110697804903,0.20790131669122683,0.528445700519352,0.8400288007410341,0.06312900958268879,0.1700547334018574,5.2064996104289625
spec-56646-VB061N34V2_sp12-114.fits,4883.00850312,2.98886309439,-0.261222470539,0.0487487577725,31.0711698437,0.0645714395719,0.0361305117212,0.0145340499351,0.38591399996941894,63.582645,35.715469,32.17,352886,spec-56646-VB061N34V2_sp12-114.fits,4883.00850312,2.98886309439,-0.261222470539,0.0487487577725,31.0711698437,0.0645714395719,0.0361305117212,0.0145340499351,0.38591399996941894,63.582645,35.715469,32.17,352886,0.0,194712114,J041419.83+354255.6,2013-12-19,56646,56645,VB061N34V2,12,114,63.582645,35.715469,3.5,32.17,78.22,89.88,69.57,Star,STAR,G5,1.8E-4,4.7E-5,ugrijhk,99.0,13.93,13.0,0.0,11.24,10.7,10.56,PILOT,Obj,0,VB0405+3414_V2,0,0.0,63.582645,35.715469,0.0,spec-56646-VB061N34V2_sp12-114.fits,false,true,false,0.8980402314219833,0.16332034378828456,0.14403871005064567,0.955492178970233,0.9913177207977248,0.11137287385113051,0.8629667969447425,0.13151350880293364
spec-56647-GAC085N22V3_sp03-248.fits,5006.64468911,2.91777681066,-0.0469454878141,0.0341956513757,11.7947735899,0.0272099218278,0.0135536325503,0.00586911560818,2.1434228804289774,84.313989,22.188778,100.23,354557,spec-56647-GAC085N22V3_sp03-248.fits,5006.64468911,2.91777681066,-0.0469454878141,0.0341956513757,11.7947735899,0.0272099218278,0.0135536325503,0.00586911560818,2.1434228804289774,84.313989,22.188778,100.23,354557,0.0,195103248,J053715.35+221119.6,2013-12-20,56647,56646,GAC085N22V3,3,248,84.313989,22.188778,22.5,100.23,146.94,188.96,168.26,Star,STAR,G5,-1.1E-5,4.0E-5,ugrijhk,99.0,0.0,11.4,10.87,9.79,9.32,9.17,PILOT,Obj,0,XY0542+2239_V3,0,0.0,84.313989,22.188778,0.0,spec-56647-GAC085N22V3_sp03-248.fits,false,false,true,0.8807405511180263,0.05439084905704773,0.6646347544628487,0.36135344298431643,0.8577175497158631,0.031786607031934075,0.8314774696146853,0.041073707094065354
spec-56648-HD121209N203231V_sp11-187.fits,5138.24549827,3.02607570973,-0.799943843781,0.156278488604,35.8578213634,0.0655607729977,0.044979902815,0.0202131726533,0.5827987085777655,182.925976,22.586997,46.9,356338,spec-56648-HD121209N203231V_sp11-187.fits,5138.24549827,3.02607570973,-0.799943843781,0.156278488604,35.8578213634,0.0655607729977,0.044979902815,0.0202131726533,0.5827987085777655,182.925976,22.586997,46.9,356338,0.0,196111187,J121142.23+223513.1,2013-12-21,56648,56647,HD121209N203231V,11,187,182.925976,22.586997,13.08,46.9,46.02,44.11,31.85,Star,STAR,G7,-4.57E-4,6.9E-5,gri,13.78,13.24,13.08,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,UCAC4,131619605,0,0.0,182.925976,22.586997,0.0,spec-56648-HD121209N203231V_sp11-187.fits,true,false,false,1.047709198636047,0.032211091559948675,1.0410986931960902,0.04572987688008395,0.8281731546725912,0.08268552062073083,0.505235622049443,0.7228448061661203
spec-56649-GAC126S04V2_sp15-022.fits,4602.55931736,2.26243953618,-0.0133176400606,0.0557730951464,9.22136222034,0.0251053667469,0.0126509762631,0.00684459598958,1.2878776720911378,125.78911,-3.6787609,77.51,358322,spec-56649-GAC126S04V2_sp15-022.fits,4602.55931736,2.26243953618,-0.0133176400606,0.0557730951464,9.22136222034,0.0251053667469,0.0126509762631,0.00684459598958,1.2878776720911378,125.78911,-3.6787609,77.51,358322,0.0,196815022,J082309.38-034043.5,2013-12-22,56649,56648,GAC126S04V2,15,22,125.78911,-3.6787609,6.46,77.51,133.96,160.93,122.42,Star,STAR,G5,2.21E-4,3.5E-5,ugrijhk,99.0,13.44,12.54,0.0,10.92,10.37,10.21,PILOT,Obj,0,XY0824-0443_V2,0,0.0,125.78911,-3.6787609,0.0,spec-56649-GAC126S04V2_sp15-022.fits,false,true,false,0.7574141611035575,0.06283751649394567,-0.13698094685761109,0.0,0.8773367364962962,0.047746804170658456,0.860394812992987,0.055737430308599435
spec-56649-HD095221N375452V_sp07-229.fits,4875.82161461,3.15368690978,-0.286727748712,0.119690111812,11.5194276569,0.0222187614111,0.0132340394292,0.00747303764148,0.9656406276719577,149.429346,36.051336,128.6,358473,spec-56649-HD095221N375452V_sp07-229.fits,4875.82161461,3.15368690978,-0.286727748712,0.119690111812,11.5194276569,0.0222187614111,0.0132340394292,0.00747303764148,0.9656406276719577,149.429346,36.051336,128.6,358473,0.0,196907229,J095743.04+360304.8,2013-12-22,56649,56648,HD095221N375452V,7,229,149.429346,36.051336,27.25,128.6,187.53,167.54,135.33,Star,STAR,K1,2.4E-5,4.8E-5,gri,12.97,12.33,12.02,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,UCAC4,148736397,0,0.0,149.429346,36.051336,0.0,spec-56649-HD095221N375452V_sp07-229.fits,false,true,false,0.823998336504804,0.04532588988896846,0.24813474225855459,0.2945390344795594,0.8624882934063908,0.027397909225306764,0.7593780911581877,0.036361062070402995
spec-56649-HD121513N165426V_sp07-113.fits,4982.59187026,2.98854915324,-0.516215132906,0.142999459599,20.1177867211,0.0400146657869,0.0236521690207,0.0130713940655,1.4499908372105264,184.718359,15.577824,69.46,358603,spec-56649-HD121513N165426V_sp07-113.fits,4982.59187026,2.98854915324,-0.516215132906,0.142999459599,20.1177867211,0.0400146657869,0.0236521690207,0.0130713940655,1.4499908372105264,184.718359,15.577824,69.46,358603,0.0,197007113,J121852.40+153440.1,2013-12-22,56649,56648,HD121513N165426V,7,113,184.718359,15.577824,16.3,69.46,113.59,75.21,66.98,Star,STAR,G7,-1.8E-5,4.9E-5,gri,14.09,13.51,13.3,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,UCAC4,122443649,0,0.0,184.718359,15.577824,0.0,spec-56649-HD121513N165426V_sp07-113.fits,false,false,true,0.81586115135389,0.09677499689161095,0.835002378293271,0.14822139865386288,0.9330503741997952,0.04754183789320304,0.8072782885181005,0.06726476294040291
spec-56653-HD081205N465629V01_sp06-013.fits,4725.02893641,2.34584401045,-0.482515673544,0.0971129771428,21.1876665918,0.05417152718,0.0283933212884,0.0145452768964,0.4161972071305555,125.159507,45.858818,45.1,361497,spec-56653-HD081205N465629V01_sp06-013.fits,4725.02893641,2.34584401045,-0.482515673544,0.0971129771428,21.1876665918,0.05417152718,0.0283933212884,0.0145452768964,0.4161972071305555,125.159507,45.858818,45.1,361497,0.0,198906013,J082038.28+455131.7,2013-12-26,56653,56652,HD081205N465629V01,6,13,125.159507,45.858818,5.62,45.1,69.56,88.37,66.33,Star,STAR,G5,6.0E-5,4.9E-5,gri,14.1,13.26,12.99,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,UCAC4,159424698,0,0.0,125.159507,45.858818,0.0,spec-56653-HD081205N465629V01_sp06-013.fits,false,false,true,0.9178844013460136,0.1389016344443483,0.994872255647805,0.20335532832755573,0.8422114272804117,0.08721351109299787,-0.18988003193538344,0.0
spec-56653-HD102901N294339V01_sp06-035.fits,4984.56966152,3.13441167475,-0.37348615453,0.124035709094,17.2636846127,0.0334617149377,0.0199303164093,0.011121418412,1.2849654564795776,159.1860858,29.546534,79.54,361867,spec-56653-HD102901N294339V01_sp06-035.fits,4984.56966152,3.13441167475,-0.37348615453,0.124035709094,17.2636846127,0.0334617149377,0.0199303164093,0.011121418412,1.2849654564795776,159.1860858,29.546534,79.54,361867,0.0,199106035,J103644.66+293247.5,2013-12-26,56653,56652,HD102901N294339V01,6,35,159.1860858,29.546534,22.46,79.54,115.48,134.74,102.09,Star,STAR,G7,1.1E-5,4.9E-5,gri,11.36,10.73,10.5,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,UCAC4,"<offset,10.73,  159.185654000,   29.546534000, 1.35>14051035",1,1.35,159.185654,29.546534,0.0,spec-56653-HD102901N294339V01_sp06-035.fits,true,false,false,0.9737513645509115,0.07363475569083248,0.8427711490214752,0.11590535870706231,0.871850403156535,0.038196387929366304,0.6304573790525111,0.28818443811879385
spec-56654-GAC091N59V1_sp14-243.fits,5046.50467645,3.69822027447,0.19168017862,0.0189658545842,26.6460926161,0.047155820412,0.0280570933972,0.0107942295356,0.3879343923472222,87.17377,59.783065,34.46,362611,spec-56654-GAC091N59V1_sp14-243.fits,5046.50467645,3.69822027447,0.19168017862,0.0189658545842,26.6460926161,0.047155820412,0.0280570933972,0.0107942295356,0.3879343923472222,87.17377,59.783065,34.46,362611,0.0,122214243,J054841.70+594659.0,2013-02-18,56342,56341,GAC091N59V1,14,243,87.17377,59.783065,1.55,11.65,24.03,28.86,24.55,Star,STAR,K1,3.216E-5,1.67E-6,ugrijhk,99.0,14.19,13.03,12.7,11.55,11.04,10.93,PILOT,Obj,0,XY0605+5923_V1,0,0.0,87.17377,59.783065,0.0,spec-56654-GAC091N59V1_sp14-243.fits,false,false,true,0.8196963153155321,0.12598624729107186,-0.07420192485978902,0.0,0.7848768470837848,0.10499631093833099,-0.22704086199941356,0.0
spec-56654-GAC091N59V2_sp05-028.fits,5232.24458379,3.18510439032,-0.347171953813,0.0685314893566,17.111314094,0.0335626364223,0.0193702746787,0.00817884242571,0.9873920928702162,90.792048,58.459632,82.13,362882,spec-56654-GAC091N59V2_sp05-028.fits,5232.24458379,3.18510439032,-0.347171953813,0.0685314893566,17.111314094,0.0335626364223,0.0193702746787,0.00817884242571,0.9873920928702162,90.792048,58.459632,82.13,362882,0.0,199505028,J060310.09+582734.6,2013-12-27,56654,56653,GAC091N59V2,5,28,90.792048,58.459632,12.05,82.13,133.87,160.9,119.57,Star,STAR,F9,-4.3E-5,6.0E-5,ugrijhk,99.0,13.93,13.12,0.0,11.8,11.45,11.39,PILOT,Obj,0,XY0605+5923_V2,0,0.0,90.792048,58.459632,0.0,spec-56654-GAC091N59V2_sp05-028.fits,false,false,true,1.0089364402948753,0.01601965960823201,0.7722893301322028,0.12400999750115922,0.9992248283581797,0.050011038175788336,0.3920809154757369,1.3739704567287372
spec-56654-HD085234N322826B01_sp09-224.fits,5166.73942094,3.26947420727,-0.524792640759,0.112715264009,42.2807472957,0.0746470915932,0.0486345295985,0.0233176917395,0.2710241177360111,134.004845,33.039329,31.84,363494,spec-56654-HD085234N322826B01_sp09-224.fits,5166.73942094,3.26947420727,-0.524792640759,0.112715264009,42.2807472957,0.0746470915932,0.0486345295985,0.0233176917395,0.2710241177360111,134.004845,33.039329,31.84,363494,0.0,199609224,J085601.16+330221.5,2013-12-27,56654,56653,HD085234N322826B01,9,224,134.004845,33.039329,5.28,31.84,56.45,59.21,28.68,Star,STAR,G7,1.14E-4,6.3E-5,gri,16.83,16.37,16.22,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,PS1,6550943054847610088,0,0.0,134.004845,33.039329,0.0,spec-56654-HD085234N322826B01_sp09-224.fits,false,false,true,1.0154328853444166,0.042214500672791894,0.577929019145419,0.7220247556966335,1.0228420835893777,0.030888789747867008,0.8791781370016619,0.1451537829197171
spec-56654-HD085234N322826V01_sp02-222.fits,4883.01131707,2.67096748228,-0.358292593837,0.06712683386,10.9680994695,0.025920125987,0.0136433017712,0.00643706327305,1.3992463116592675,131.509591,30.442795,110.45,363574,spec-56654-HD085234N322826V01_sp02-222.fits,4883.01131707,2.67096748228,-0.358292593837,0.06712683386,10.9680994695,0.025920125987,0.0136433017712,0.00643706327305,1.3992463116592675,131.509591,30.442795,110.45,363574,0.0,199702222,J084602.30+302634.0,2013-12-27,56654,56653,HD085234N322826V01,2,222,131.509591,30.442795,23.86,110.45,189.12,238.32,166.98,Star,STAR,G5,3.1E-5,5.8E-5,gri,13.31,12.6,12.32,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,UCAC4,141722311,0,0.0,131.509591,30.442795,0.0,spec-56654-HD085234N322826V01_sp02-222.fits,false,false,true,0.9423854920553741,0.05980486327608639,0.32978815762775926,0.2993660002611568,0.8443012816291479,0.034614912359994754,0.5549566828376026,0.283170915615988
spec-56654-HD085234N322826V01_sp08-200.fits,4919.1357748,2.63504336541,-1.04690391776,0.201387422936,23.6091042469,0.0438353477212,0.0288725026977,0.0118754085277,0.48519970306944443,133.870848,31.54725,87.2,363662,spec-56654-HD085234N322826V01_sp08-200.fits,4919.1357748,2.63504336541,-1.04690391776,0.201387422936,23.6091042469,0.0438353477212,0.0288725026977,0.0118754085277,0.48519970306944443,133.870848,31.54725,87.2,363662,0.0,199708200,J085529.00+313250.1,2013-12-27,56654,56653,HD085234N322826V01,8,200,133.870848,31.54725,12.34,87.2,71.06,121.22,105.93,Star,STAR,G7,3.18E-4,7.5E-5,gri,14.06,13.43,13.15,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,UCAC4,143258664,0,0.0,133.870848,31.54725,0.0,spec-56654-HD085234N322826V01_sp08-200.fits,false,false,true,1.0090467315908147,0.020983204707414427,0.9281386282961632,0.17056372581184334,0.8467645548557928,0.06990396440715273,-0.035605224945669756,0.0
spec-56654-HD120800N003716V01_sp02-051.fits,4830.43522238,3.00337357639,-0.675656969126,0.186085924674,27.4130340481,0.045991866747,0.0318721597221,0.015281577639,0.49734083841124094,181.353398,-1.042743,54.79,363948,spec-56654-HD120800N003716V01_sp02-051.fits,4830.43522238,3.00337357639,-0.675656969126,0.186085924674,27.4130340481,0.045991866747,0.0318721597221,0.015281577639,0.49734083841124094,181.353398,-1.042743,54.79,363948,0.0,199902051,J120524.81-010233.8,2013-12-27,56654,56653,HD120800N003716V01,2,51,181.353398,-1.042743,11.6,54.79,100.61,108.1,79.63,Star,STAR,G7,4.3E-5,6.5E-5,gri,12.91,12.29,12.06,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,UCAC4,100767618,0,0.0,181.353398,-1.042743,0.0,spec-56654-HD120800N003716V01_sp02-051.fits,false,false,true,0.969109132084704,0.12532598511276108,0.2587018414258135,0.32838409369529953,0.8112455433705101,0.06471818096591478,-0.18223275577317902,0.0
spec-56658-GAC067N27B1_sp09-042.fits,4852.68431197,2.40572171532,-0.681949763022,0.143708754588,16.1910063436,0.0394847873149,0.0212072572431,0.0113597857028,0.8665462497560291,68.34382,27.963919,72.41,366107,spec-56658-GAC067N27B1_sp09-042.fits,4852.68431197,2.40572171532,-0.681949763022,0.143708754588,16.1910063436,0.0394847873149,0.0212072572431,0.0113597857028,0.8665462497560291,68.34382,27.963919,72.41,366107,0.0,25805041,J043322.51+275750.1,2012-01-03,55930,55929,GAC_068N28_B1,5,41,68.34382,27.963919,0.0,13.0,46.77,99.94,100.1,Star,STAR,G5,-7.9E-5,3.8E-5,ugrizjh,99.0,15.5,14.01,13.3,99.0,99.0,99.0,PILOT,Obj,-,XY0434+2857_B1,0,0.0,68.34382,27.963919,0.0,spec-56658-GAC067N27B1_sp09-042.fits,false,true,false,1.0155473608025816,0.020554669478971544,0.3951423633397646,0.3266472038705578,0.8899115489566493,0.08227719715038793,0.8139649002546722,0.09702114769661031
spec-56658-GAC096N23B1_sp15-243.fits,4928.23712579,2.94209463321,-0.388569691453,0.0630388556905,22.3743786062,0.0424907686643,0.0259746225216,0.00931294624495,0.4321105094727986,95.52201,24.551813,55.16,367252,spec-56658-GAC096N23B1_sp15-243.fits,4928.23712579,2.94209463321,-0.388569691453,0.0630388556905,22.3743786062,0.0424907686643,0.0259746225216,0.00931294624495,0.4321105094727986,95.52201,24.551813,55.16,367252,0.0,201615243,J062205.28+243306.5,2013-12-31,56658,56657,GAC096N23B1,15,243,95.52201,24.551813,6.02,55.16,120.71,175.57,128.23,Star,STAR,G5,6.9E-5,5.3E-5,ugrizjh,99.0,16.31,15.2,14.65,99.0,99.0,99.0,PILOT,Obj,0,XY0625+2342_B1,0,0.0,95.52201,24.551813,0.0,spec-56658-GAC096N23B1_sp15-243.fits,false,true,false,0.8700352008277632,0.1151561126319653,0.41745745477652996,0.4103781300367623,0.8750552249518064,0.07820264810837398,0.8977174209393943,0.09000772706807256
spec-56658-HD093904S025022V01_sp08-126.fits,5029.7480026,3.26642782314,-0.355518589599,0.121181560426,20.9040200406,0.0376784686011,0.0228573214078,0.0125460186113,0.6079806919109876,145.784991,-3.66175,69.87,368411,spec-56658-HD093904S025022V01_sp08-126.fits,5029.7480026,3.26642782314,-0.355518589599,0.121181560426,20.9040200406,0.0376784686011,0.0228573214078,0.0125460186113,0.6079806919109876,145.784991,-3.66175,69.87,368411,0.0,201908126,J094308.39-033942.3,2013-12-31,56658,56657,HD093904S025022V01,8,126,145.784991,-3.66175,5.27,69.87,92.98,137.17,100.28,Star,STAR,G7,-1.9E-5,5.2E-5,gri,14.1,13.46,13.25,99.0,99.0,99.0,99.0,LEGUE_LCH,Obj,UCAC4,97828502,0,0.0,145.784991,-3.66175,0.0,spec-56658-HD093904S025022V01_sp08-126.fits,false,false,true,0.9035716825241954,0.08885850989620495,0.8589982977755692,0.1161809802168392,0.8417241012306379,0.064447075911998,0.012574099640069033,3.593266148185516
spec-56659-GAC076N21B1_sp12-137.fits,4861.57359815,2.70243657668,-0.258444398066,0.0572893132541,25.9570657145,0.0612917201695,0.0312098717175,0.0130814275901,0.526979674475014,77.73012,23.260481,38.03,369292,spec-56659-GAC076N21B1_sp12-137.fits,4861.57359815,2.70243657668,-0.258444398066,0.0572893132541,25.9570657145,0.0612917201695,0.0312098717175,0.0130814275901,0.526979674475014,77.73012,23.260481,38.03,369292,0.0,202212137,J051055.22+231537.7,2014-01-01,56659,56658,GAC076N21B1,12,137,77.73012,23.260481,2.36,38.03,72.57,108.7,68.68,Star,STAR,G5,1.64E-4,4.8E-5,ugrizjh,99.0,15.41,14.29,13.73,99.0,99.0,99.0,PILOT,Obj,0,XY0507+2142_B1,0,0.0,77.73012,23.260481,0.0,spec-56659-GAC076N21B1_sp12-137.fits,false,false,true,0.9299920421856809,0.14806841169626334,0.7879986049573422,0.18714868077888377,0.897225362982411,0.12357779900809461,0.7851584989501049,0.13535501022566113
